Time Index	X1 in mm	W1 in mm	Y1 in %	X2 in °C	W2 in °C	Y2 in %	F1 in l/h	T1 in °C	T2 in °C	T3 in °C	Pos in %
17:13.97	248.250000	250.000000	42.342041	28.064280	20.000000	0.000000	205.279999	28.064280	27.393139	26.876883	0.480000
17:14.97	248.250000	250.000000	42.094124	28.064280	20.000000	0.000000	205.279999	28.064280	27.393139	26.876883	0.480000
17:15.97	247.875000	250.000000	40.932941	28.064280	20.000000	0.000000	205.279999	28.064280	27.393139	26.876883	0.480000
17:16.97	247.750000	250.000000	40.383377	28.064280	20.000000	0.000000	205.279999	28.064280	27.393139	26.876883	0.480000
17:17.97	247.437500	250.000000	39.445629	28.064280	20.000000	0.000000	205.279999	28.064280	27.393139	26.876883	0.480000
17:18.97	247.125000	250.000000	38.263180	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:19.98	246.812500	250.000000	37.217762	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:20.97	246.812500	250.000000	36.779034	28.064280	20.000000	0.000000	205.279999	28.064280	27.393139	26.876883	0.480000
17:21.97	246.375000	250.000000	35.173046	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:22.97	246.187500	250.000000	34.280003	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:23.97	245.750000	250.000000	32.845852	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:24.97	245.562500	250.000000	31.559868	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:25.97	245.562500	250.000000	30.951710	28.115896	20.000000	0.000000	205.279999	28.115896	27.393139	26.876883	0.480000
17:26.97	245.375000	250.000000	29.618298	28.167511	20.000000	0.000000	205.279999	28.167511	27.393139	26.876883	0.480000
17:27.97	245.125000	250.000000	28.451244	28.167511	20.000000	0.000000	205.240005	28.167511	27.393139	26.876883	0.480000
17:28.97	244.937500	250.000000	27.387302	28.167511	20.000000	0.000000	205.240005	28.167511	27.393139	26.876883	0.480000
17:29.97	245.062500	250.000000	26.558762	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:30.97	244.812500	250.000000	25.347885	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:31.97	244.812500	250.000000	24.623360	28.167511	20.000000	0.000000	205.240005	28.167511	27.393139	26.876883	0.480000
17:32.97	244.937500	250.000000	23.759861	28.167511	20.000000	0.000000	205.240005	28.167511	27.393139	26.876883	0.480000
17:33.97	244.812500	250.000000	22.790054	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:34.97	244.937500	250.000000	22.296600	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:35.97	245.062500	250.000000	21.482384	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:36.97	245.125000	250.000000	20.924631	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:37.97	244.937500	250.000000	19.850784	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:38.97	245.437500	250.000000	19.804640	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:39.97	245.687500	250.000000	19.649948	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:40.97	246.000000	250.000000	19.704260	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:41.97	246.062500	250.000000	18.943853	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:42.97	246.187500	250.000000	18.641378	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:43.97	246.187500	250.000000	17.847719	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:44.97	247.000000	250.000000	18.937845	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:45.97	247.562500	250.000000	19.668371	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:46.97	248.187500	250.000000	20.440231	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:47.97	248.500000	250.000000	20.824461	28.167511	20.000000	0.000000	205.240005	28.167511	27.444773	26.876883	0.480000
17:48.97	249.187500	250.000000	21.990025	28.219147	20.000000	0.000000	205.240005	28.219147	27.444773	26.876883	0.480000
17:50.22	250.000000	250.000000	23.505322	28.167511	20.000000	0.000000	205.200012	28.167511	27.444773	26.876883	0.480000
17:50.97	250.875000	250.000000	25.276133	28.167511	20.000000	0.000000	205.200012	28.167511	27.444773	26.876883	0.485000
17:51.97	251.374985	250.000000	26.400877	28.167511	20.000000	0.000000	205.200012	28.167511	27.444773	26.876883	0.480000
17:52.97	252.187485	250.000000	28.390240	28.167511	20.000000	0.000000	205.200012	28.167511	27.444773	26.876883	0.480000
17:53.97	252.937500	250.000000	30.258720	28.167511	20.000000	0.000000	205.200012	28.167511	27.444773	26.876883	0.480000
17:54.97	253.687500	250.000000	32.198261	28.167511	20.000000	0.000000	205.200012	28.167511	27.444773	26.876883	0.480000
17:55.97	254.625000	250.000000	34.923813	28.167511	20.000000	0.000000	205.200012	28.167511	27.496389	26.876883	0.480000
17:56.97	255.124985	250.000000	36.609432	28.167511	20.000000	0.000000	205.200012	28.167511	27.496389	26.876883	0.480000
17:57.97	255.750000	250.000000	38.590660	28.219147	20.000000	0.000000	205.200012	28.219147	27.496389	26.876883	0.480000
17:58.97	256.250000	250.000000	40.857342	28.167511	20.000000	0.000000	205.200012	28.167511	27.496389	26.876883	0.480000
17:59.97	256.875000	250.000000	42.980091	28.167511	20.000000	0.000000	205.200012	28.167511	27.496389	26.928497	0.480000
18:00.97	259.312500	250.000000	49.360474	28.219147	20.000000	0.000000	205.200012	28.219147	27.496389	26.928497	0.480000
18:01.97	257.312500	250.000000	46.567875	28.219147	20.000000	0.000000	205.200012	28.219147	27.496389	26.928497	0.480000
18:02.97	257.500000	250.000000	48.003471	28.219147	20.000000	0.000000	205.200012	28.219147	27.496389	26.928497	0.480000
18:03.97	257.625000	250.000000	49.842079	28.219147	20.000000	0.000000	205.200012	28.219147	27.496389	26.928497	0.480000
18:04.97	257.750000	250.000000	51.157856	28.219147	20.000000	0.000000	205.160004	28.219147	27.496389	26.928497	0.480000
18:05.97	257.625000	250.000000	52.022476	28.219147	20.000000	0.000000	205.160004	28.219147	27.496389	26.928497	0.480000
18:06.97	257.437500	250.000000	53.258892	28.167511	20.000000	0.000000	205.160004	28.167511	27.496389	26.928497	0.480000
18:07.97	257.625000	250.000000	54.697933	28.167511	20.000000	0.000000	205.200012	28.167511	27.496389	26.928497	0.480000
18:08.97	257.125000	250.000000	54.735771	28.167511	20.000000	0.000000	205.160004	28.167511	27.496389	26.928497	0.480000
18:09.97	256.500000	250.000000	54.984306	28.219147	20.000000	0.000000	205.160004	28.219147	27.496389	26.928497	0.480000
18:10.97	256.375000	250.000000	55.662632	28.219147	20.000000	0.000000	205.160004	28.219147	27.496389	26.928497	0.480000
18:11.97	256.062500	250.000000	56.366680	28.219147	20.000000	0.000000	205.160004	28.219147	27.496389	26.928497	0.480000
18:12.96	255.625015	250.000000	56.333591	28.219147	20.000000	0.000000	205.160004	28.219147	27.548004	26.928497	0.480000
18:13.97	255.250000	250.000000	56.366528	28.219147	20.000000	0.000000	205.160004	28.219147	27.496389	26.928497	0.485000
18:14.97	255.124985	250.000000	56.875977	28.270782	20.000000	0.000000	205.160004	28.270782	27.548004	26.928497	0.480000
18:15.97	254.500000	250.000000	56.650105	28.270782	20.000000	0.000000	205.160004	28.270782	27.548004	26.928497	0.480000
18:16.97	254.000015	250.000000	56.275360	28.270782	20.000000	0.000000	205.160004	28.270782	27.496389	26.928497	0.480000
18:17.97	253.437485	250.000000	55.933731	28.270782	20.000000	0.000000	205.160004	28.270782	27.496389	26.928497	0.480000
18:18.97	252.750015	250.000000	55.016941	28.270782	20.000000	0.000000	205.160004	28.270782	27.496389	26.928497	0.480000
18:19.96	252.187485	250.000000	54.259392	28.270782	20.000000	0.000000	205.160004	28.270782	27.548004	26.928497	0.480000
18:20.97	250.937485	250.000000	52.150642	28.270782	20.000000	0.000000	205.160004	28.270782	27.496389	26.928497	0.480000
18:21.97	250.124985	250.000000	50.629955	28.270782	20.000000	0.000000	205.160004	28.270782	27.548004	26.928497	0.480000
18:22.97	249.312500	250.000000	49.001354	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:23.97	248.062500	250.000000	46.270935	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:24.97	247.312500	250.000000	44.478054	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:25.97	246.687500	250.000000	42.834095	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:26.97	245.250000	250.000000	39.136078	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:27.97	244.625000	250.000000	37.194424	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:28.97	243.812500	250.000000	34.782829	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:29.97	242.875000	250.000000	31.511223	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.928497	0.480000
18:30.96	242.312500	250.000000	29.354015	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.980133	0.480000
18:31.96	241.375000	250.000000	25.777077	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.980133	0.480000
18:32.97	241.062500	250.000000	23.937450	28.322399	20.000000	0.000000	205.160004	28.322399	27.548004	26.980133	0.480000
18:33.97	240.687500	250.000000	21.919323	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.480000
18:34.96	240.125000	250.000000	18.706158	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.480000
18:35.97	239.937500	250.000000	16.947456	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.480000
18:36.96	239.500000	250.000000	13.923717	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.480000
18:37.97	239.312500	250.000000	12.078339	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.480000
18:38.96	239.000000	250.000000	9.939995	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.480000
18:39.97	239.125000	250.000000	7.809973	28.374033	20.000000	0.000000	205.160004	28.374033	27.599640	26.980133	0.485000
18:40.97	238.812500	250.000000	5.629879	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	26.980133	0.485000
18:41.97	239.125000	250.000000	4.705408	28.374033	20.000000	0.000000	205.119995	28.374033	27.548004	26.980133	0.480000
18:42.97	239.000000	250.000000	2.179529	28.374033	20.000000	0.000000	205.160004	28.374033	27.548004	27.083385	0.480000
18:43.97	239.125000	250.000000	0.890408	28.374033	20.000000	0.000000	205.160004	28.374033	27.599640	27.083385	0.485000
18:44.97	239.312500	250.000000	0.000000	28.374033	20.000000	0.000000	205.119995	28.374033	27.548004	27.083385	0.485000
18:45.97	239.437500	250.000000	0.000000	28.374033	20.000000	0.000000	205.160004	28.374033	27.599640	27.083385	0.480000
18:46.97	239.750000	250.000000	0.000000	28.374033	20.000000	0.000000	205.160004	28.374033	27.599640	27.083385	0.480000
18:47.96	240.250000	250.000000	0.611290	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.485000
18:48.96	240.562500	250.000000	0.579365	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:49.96	241.000000	250.000000	0.108261	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:51.06	241.500000	250.000000	0.675507	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:51.96	242.125000	250.000000	0.752068	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:53.21	243.500000	250.000000	1.889362	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:54.03	244.812500	250.000000	3.632666	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:55.02	246.312500	250.000000	5.943706	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:56.09	247.437500	250.000000	7.733910	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:56.97	249.500000	250.000000	11.459211	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:58.12	250.875000	250.000000	14.174467	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
18:59.09	252.500000	250.000000	17.696461	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.480000
18:59.97	253.687500	250.000000	20.520117	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
19:00.98	254.687485	250.000000	23.041317	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
19:01.51	255.625015	250.000000	25.621193	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
19:02.38	256.687500	250.000000	28.583134	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.480000
19:03.96	258.062500	250.000000	32.867474	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
19:04.97	259.000000	250.000000	36.640110	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.480000
19:06.02	259.625000	250.000000	39.237488	28.374033	20.000000	0.000000	205.119995	28.374033	27.599640	27.083385	0.480000
19:06.97	260.250000	250.000000	41.888340	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.480000
19:08.00	261.062500	250.000000	45.680981	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.485000
19:09.17	261.500000	250.000000	48.952549	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.083385	0.480000
19:09.98	261.562500	250.000000	49.834602	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.083385	0.480000
19:10.97	261.687500	250.000000	52.560669	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.083385	0.485000
19:12.05	261.375000	250.000000	53.598064	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.083385	0.485000
19:13.16	261.375000	250.000000	55.965031	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.083385	0.485000
19:14.15	261.375000	250.000000	57.581173	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.485000
19:14.97	260.875000	250.000000	58.112949	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.083385	0.480000
19:15.97	260.000000	250.000000	58.655735	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.083385	0.485000
19:16.98	259.687500	250.000000	59.454796	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.135019	0.480000
19:17.98	259.187500	250.000000	60.496468	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.135019	0.485000
19:19.02	258.687500	250.000000	60.803997	28.322399	20.000000	0.000000	205.119995	28.322399	27.651276	27.135019	0.485000
19:20.14	258.375000	250.000000	61.352966	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.135019	0.485000
19:20.97	257.500000	250.000000	61.346336	28.374033	20.000000	0.000000	205.119995	28.374033	27.651276	27.135019	0.485000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.22	243.687500	250.000000	36.839569	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:32.96	242.562500	250.000000	33.636505	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:33.97	241.312500	250.000000	30.106472	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:34.96	240.562500	250.000000	27.284626	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:35.96	238.500000	250.000000	21.056137	28.477283	20.000000	0.000000	205.119995	28.477283	27.651276	27.083385	0.480000
19:36.96	238.500000	250.000000	19.443897	28.528921	20.000000	0.000000	205.119995	28.528921	27.651276	27.083385	0.480000
19:37.96	237.875000	250.000000	16.560650	28.528921	20.000000	0.000000	205.119995	28.528921	27.702892	27.083385	0.480000
19:38.96	236.812500	250.000000	11.861912	28.528921	20.000000	0.000000	205.119995	28.528921	27.651276	27.083385	0.480000
19:39.96	236.500000	250.000000	9.362965	28.528921	20.000000	0.000000	205.119995	28.528921	27.651276	26.980133	0.480000
19:40.96	235.875000	250.000000	5.165508	28.528921	20.000000	0.000000	205.119995	28.528921	27.651276	26.980133	0.480000
19:41.96	235.500000	250.000000	2.426271	28.528921	20.000000	0.000000	205.119995	28.528921	27.651276	26.980133	0.480000
19:42.96	235.250000	250.000000	0.000000	28.528921	20.000000	0.000000	205.119995	28.528921	27.651276	26.980133	0.480000
19:43.96	235.250000	250.000000	0.033390	28.580536	20.000000	0.000000	205.080002	28.580536	27.702892	26.980133	0.480000
19:44.96	235.062500	250.000000	0.000000	28.528921	20.000000	0.000000	205.119995	28.528921	27.702892	26.980133	0.480000
19:45.96	234.937500	250.000000	0.000000	28.580536	20.000000	0.000000	205.080002	28.580536	27.702892	26.980133	0.485000
19:46.96	235.062500	250.000000	0.000000	28.580536	20.000000	0.000000	205.119995	28.580536	27.702892	26.980133	0.485000
19:47.96	235.250000	250.000000	0.000000	28.580536	20.000000	0.000000	205.119995	28.580536	27.651276	26.980133	0.485000
19:48.96	235.250000	250.000000	0.000000	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.980133	0.480000
19:49.96	235.187500	250.000000	0.000000	28.528921	20.000000	0.000000	205.119995	28.528921	27.702892	26.928497	0.480000
19:50.96	235.687500	250.000000	0.000000	28.528921	20.000000	0.000000	205.119995	28.528921	27.702892	26.928497	0.485000
19:51.96	236.125000	250.000000	0.000000	28.528921	20.000000	0.000000	205.080002	28.528921	27.651276	26.928497	0.485000
19:52.96	236.750000	250.000000	0.000000	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.928497	0.485000
19:53.96	236.937500	250.000000	0.000000	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.928497	0.485000
19:54.96	237.687500	250.000000	0.292145	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.928497	0.485000
19:55.96	238.812500	250.000000	0.740086	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.928497	0.485000
19:56.98	240.125000	250.000000	1.923750	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.928497	0.485000
19:57.96	242.437500	250.000000	4.561455	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.485000
19:58.96	243.562500	250.000000	5.764261	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.485000
19:59.96	244.937500	250.000000	7.632828	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.485000
20:00.96	249.187500	250.000000	15.158411	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.485000
20:01.96	247.875000	250.000000	12.289228	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.485000
20:02.96	249.000000	250.000000	14.260160	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.480000
20:03.96	250.562485	250.000000	17.287319	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.876883	0.480000
20:04.96	251.500015	250.000000	19.277514	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.485000
20:05.96	253.062485	250.000000	22.827307	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.480000
20:06.96	254.312485	250.000000	25.766941	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.485000
20:07.96	255.124985	250.000000	28.053381	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.480000
20:08.97	256.375000	250.000000	31.731546	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.480000
20:09.96	257.125000	250.000000	34.210876	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.480000
20:10.96	258.062500	250.000000	37.092190	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.485000
20:12.02	258.687500	250.000000	40.097191	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.485000
20:12.97	259.000000	250.000000	41.919243	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.773632	0.485000
20:13.96	259.625000	250.000000	45.145512	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:14.96	259.812500	250.000000	46.972580	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:15.96	260.250000	250.000000	49.269836	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:16.96	259.937500	250.000000	50.179687	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:17.96	259.812500	250.000000	51.999088	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:18:00	259.937500	250.000000	53.699791	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:19:00	259.312500	250.000000	54.543213	28.528921	20.000000	0.000000	205.080002	28.528921	27.702892	26.721994	0.485000
20:20:00	259.625000	250.000000	53.779964	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.567129	0.485000
20:21:00	259.062500	250.000000	53.985790	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.567129	0.485000
20:22:00	258.875000	250.000000	54.935581	28.787037	20.000000	0.000000	205.080002	28.787037	28.012646	26.567129	0.485000
20:23:00	258.375000	250.000000	55.758770	28.787037	20.000000	0.000000	205.080002	28.787037	28.012646	26.567129	0.485000
20:24:00	258.125000	250.000000	56.470428	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.567129	0.485000
20:25:00	257.500000	250.000000	56.363346	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.567129	0.485000
20:26:00	257.187500	250.000000	57.331760	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.567129	0.485000
20:27:00	256.875000	250.000000	57.655113	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.567129	0.485000
20:28:00	256.375000	250.000000	57.643127	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.567129	0.485000
20:29:00	255.937485	250.000000	58.071941	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.567129	0.485000
20:30:00	255.312500	250.000000	57.680695	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.567129	0.485000
20:31:00	254.687485	250.000000	57.108818	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.567129	0.485000
20:32:00	253.874985	250.000000	56.474747	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.670380	0.485000
20:33:00	253.250000	250.000000	55.743244	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.670380	0.485000
20:34:00	252.437500	250.000000	54.773895	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.670380	0.485000
20:35:00	251.562500	250.000000	53.348869	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.670380	0.485000
20:36:00	250.937485	250.000000	52.290260	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.670380	0.485000
20:37:00	249.750000	250.000000	50.027134	28.890289	20.000000	0.000000	205.080002	28.890289	28.012646	26.670380	0.485000
20:38:00	249.000000	250.000000	48.471569	28.838675	20.000000	0.000000	205.080002	28.838675	28.012646	26.670380	0.485000
20:39:00	248.375000	250.000000	47.048195	28.890289	20.000000	0.000000	205.080002	28.890289	28.064280	26.670380	0.485000
20:40:00	246.937500	250.000000	43.706524	28.890289	20.000000	0.000000	205.080002	28.890289	28.064280	26.670380	0.485000
20:41:00	246.000000	250.000000	41.379734	28.890289	20.000000	0.000000	205.080002	28.890289	28.064280	26.670380	0.485000
20:42:00	245.437500	250.000000	39.632805	28.890289	20.000000	0.000000	205.080002	28.890289	28.064280	26.670380	0.485000
20:43:00	244.437500	250.000000	36.603413	28.890289	20.000000	0.000000	227.800003	28.890289	28.064280	26.670380	0.485000
20:44:00	243.562500	250.000000	33.977650	28.890289	20.000000	0.000000	227.800003	28.890289	28.064280	26.670380	0.485000
20:45:00	242.875000	250.000000	31.525967	28.890289	20.000000	0.000000	189.160004	28.890289	28.064280	26.670380	0.485000
20:46:00	242.312500	250.000000	28.886642	28.890289	20.000000	0.000000	182.320007	28.890289	28.064280	26.670380	0.485000
20:47:00	241.500000	250.000000	26.154510	28.890289	20.000000	0.000000	165.599991	28.890289	28.064280	26.670380	0.485000
20:48:00	240.875000	250.000000	23.054916	28.941906	20.000000	0.000000	141.960007	28.941906	28.064280	26.670380	0.485000
20:49:00	237.750000	250.000000	15.483986	28.941906	20.000000	0.000000	141.960007	28.941906	28.064280	26.670380	0.485000
20:50:00	240.125000	250.000000	18.697186	28.941906	20.000000	0.000000	141.960007	28.941906	28.064280	26.670380	0.485000
20:51:00	239.500000	250.000000	15.342400	28.941906	20.000000	0.000000	141.960007	28.941906	28.064280	26.670380	0.485000
20:52:00	239.000000	250.000000	12.776485	28.941906	20.000000	0.000000	141.960007	28.941906	28.064280	26.670380	0.485000
20:53:00	238.562500	250.000000	10.310818	28.993540	20.000000	0.000000	141.960007	28.993540	28.064280	26.670380	0.485000
20:54:00	238.250000	250.000000	7.181906	28.993540	20.000000	0.000000	141.960007	28.993540	28.064280	26.670380	0.485000
20:55:00	237.875000	250.000000	4.807978	28.993540	20.000000	0.000000	141.960007	28.993540	28.064280	26.670380	0.485000
20:56:00	237.562500	250.000000	2.452829	28.993540	20.000000	0.000000	141.960007	28.993540	28.064280	26.670380	0.485000
20:57:00	237.125000	250.000000	0.000000	28.993540	20.000000	0.000000	141.960007	28.993540	28.115896	26.670380	0.485000
20:58:00	236.500000	250.000000	0.000000	28.993540	20.000000	0.000000	141.960007	28.993540	28.064280	26.670380	0.485000
20:59:00	237.125000	250.000000	0.000000	28.993540	20.000000	0.000000	141.960007	28.993540	28.064280	26.670380	0.485000
21:00:00	237.062500	250.000000	0.000000	28.993540	20.000000	0.000000	141.960007	28.993540	28.115896	26.670380	0.485000
